name,series,family,mode,compiler,precision,precision_group,core,variant,lmul,mc,nc,nr,ku,kc,threads,x100_threads,a100_threads,a100_share,matrix_order,iterations,tile_size,status,mflops,avg_time_s,elapsed_s,instructions,l1_loads,l1_load_misses,command,file
gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m2,2,,,,,,,8,8,40,2000,10,16,valid,14921.406039,1.072285,11.815279099,55669660680,31469975235,4553676961,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m2,2,,,,,,,8,8,50,2000,10,16,valid,14962.413296,1.069346,11.847415353,49430048707,28000857480,5641622398,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m2,2,,,,,,,8,8,60,2000,10,16,valid,14083.673927,1.136067,12.639358119,44163280094,24923070289,6718176935,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m2,2,,,,,,,8,8,70,2000,10,16,valid,12296.124343,1.301223,14.456232352,38415565461,21659709542,7793365362,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m2,2,,,,,,,8,8,80,2000,10,16,valid,10915.435368,1.465814,16.259637437,32944495684,18461998468,8866417168,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m2,2,,,,,,,8,8,90,2000,10,16,valid,9842.167878,1.625658,17.952857920,27162288194,15177381164,9930371021,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m2,2,,,,,,,8,8,100,2000,10,16,valid,9013.735212,1.775069,19.673107772,21352548945,11892509193,11009651155,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_gcc_float_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,0,2000,10,16,valid,13867.448464,1.153781,12.736276583,40260280004,44865488532,55784659,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,10,2000,10,16,valid,14913.963464,1.072820,11.851147899,37364236714,41551973204,1148753342,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,20,2000,10,16,valid,15523.710886,1.030681,11.430349602,34450660819,38236586166,2248915694,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,30,2000,10,16,valid,16099.463985,0.993822,10.930968443,31633745441,34960347850,3352398812,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,40,2000,10,16,valid,17153.167986,0.932772,10.310015199,28701955412,31638141440,4450080714,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,50,2000,10,16,valid,18373.820627,0.870804,9.662647564,25728150874,28302758333,5547666760,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,60,2000,10,16,valid,19061.177788,0.839402,9.374904453,22456062586,24847572671,6640176655,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,70,2000,10,16,valid,19846.049304,0.806206,9.077928057,19752001132,21624463399,7734109950,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,80,2000,10,16,valid,18561.368627,0.862005,9.620178197,17353835178,18500967956,8825010382,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,90,2000,10,16,valid,16365.210772,0.977684,10.935161313,14412735877,15174247768,9915876651,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m4,4,,,,,,,8,8,100,2000,10,16,valid,15369.929501,1.040994,11.624225965,11521058938,11864771757,11006537419,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_float_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,0,2000,10,16,valid,13955.695956,1.146485,12.670573085,21163446516,45565462514,49565255,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,10,2000,10,16,valid,14848.876656,1.077523,11.949902014,19681723426,42185286409,1146528687,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,20,2000,10,16,valid,15847.501336,1.009623,11.206092210,18226981547,38814401497,2244569747,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,30,2000,10,16,valid,16940.293001,0.944494,10.508995669,16704523571,35418257046,3337818007,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,40,2000,10,16,valid,18373.820627,0.870804,9.714330131,15233630702,32045921072,4434163121,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,50,2000,10,16,valid,19297.871119,0.829107,9.190259862,13742901376,28658279338,5535015745,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,60,2000,10,16,valid,20988.703845,0.762315,8.531663386,11999724671,25179208374,6626695384,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,70,2000,10,16,valid,22155.451233,0.722170,8.108470279,10326459384,21738420540,7726321142,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,80,2000,10,16,valid,20634.072316,0.775416,8.692366892,9633477010,18662167049,8817967860,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,90,2000,10,16,valid,19184.456685,0.834009,9.397329762,8092070412,15263382812,9915924575,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,gcc,float,fp32,,rvv_rvv_m8,8,,,,,,,8,8,100,2000,10,16,valid,17044.146942,0.938739,10.489852122,6698612288,11906055373,11004260568,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/float/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_float_x8_a8_share100_n2000.txt
